babygaga.com,adform.com,1411,RESELLER,
babygaga.com,tremorhub.com,iq97d,RESELLER,1a4e959a1b50034a
babygaga.com,Advertising.com,7060,RESSELER,
babygaga.com,adtech.com,7060,RESSELER,
babygaga.com,beachfront.com,publisher_4f2f8b67-9af1-4978-e517-fcd215d21d0f,DIRECT,
babygaga.com,beachfront.com,publisher_1c8cc092-61e7-4274-bb74-63385e023935,DIRECT,
babygaga.com,springserve.com,257,RESELLER,
babygaga.com,sovrn.com,239753,RESELLER,fafdf38b16bf6b2b
babygaga.com,lijit.com,239753,RESELLER,fafdf38b16bf6b2b
babygaga.com,rhythmone.com,3835751711,DIRECT,a670c89d4a324e47
babygaga.com,rhythmone.com,1757684631,DIRECT,a670c89d4a324e47
babygaga.com,EMXDGT.com,130,RESELLER,1e1d41537f7cad7f
babygaga.com,appnexus.com,1356,RESELLER,f5ab79cb980f11d1
babygaga.com,google.com,pub-9242135695870166,RESELLER,
babygaga.com,synacor.com,81533,RESELLER,
bhaskar.com,google.com,ca-pub-6939370777058488,DIRECT,f08c47fec0942fa0
bhaskar.com,appnexus.com,8209,DIRECT,
bhaskar.com,rubiconproject.com,Rubicon Project 9144,DIRECT,0bfd66d529a55807
bhaskar.com,pubmatic.com,69363,DIRECT,
bhaskar.com,Insticator.com,623bc193-717f-4aa0-b2a0-e2360fba6909,DIRECT,
businessinsider.com,google.com,pub-1037373295371110,DIRECT,
businessinsider.com,rubiconproject.com,10306,DIRECT,
businessinsider.com,indexexchange.com,183963,DIRECT,
businessinsider.com,indexexchange.com,184913,DIRECT,
businessinsider.com,openx.com,537147789,DIRECT,
businessinsider.com,openx.com,538986829,DIRECT,
businessinsider.com,appnexus.com,7161,DIRECT,
businessinsider.com,appnexus.com,3364,RESELLER,
businessinsider.com,facebook.com,1325898517502065,DIRECT,
businessinsider.com,liveintent.com,87,DIRECT,
businessinsider.com,triplelift.com,583,DIRECT,
businessinsider.com,taboola.com,688168,DIRECT,
businessinsider.com,teads.com,11643,DIRECT,
businessinsider.com,teads.com,11445,DIRECT,
businessinsider.com,kargo.com,108,DIRECT,
businessinsider.com,indexexchange.com,184081,RESELLER,
businessinsider.com,google.com,pub-8415620659137418,RESELLER,
cbsnews.com,33across.com,33,DIRECT,
cbsnews.com,360yield.com,185,RESELLER,
cbsnews.com,adtech.com,10947,RESELLER,
cbsnews.com,adtech.com,9928,DIRECT,
cbsnews.com,adtech.com,9993,RESELLER,
cbsnews.com,advertising.com,8603,RESELLER,
cbsnews.com,amazon-adsystem.com,3411,RESELLER,
cbsnews.com,aolcloud.net,10947,RESELLER,
cbsnews.com,aolcloud.net,9928,DIRECT,
cbsnews.com,aolcloud.net,9993,RESELLER,
cbsnews.com,appnexus.com,1001,RESELLER,
cbsnews.com,appnexus.com,1019,RESELLER,
cbsnews.com,appnexus.com,1356,RESELLER,
cbsnews.com,appnexus.com,1613,RESELLER,
cbsnews.com,appnexus.com,2703,RESELLER,
cbsnews.com,appnexus.com,3135,RESELLER,
cbsnews.com,appnexus.com,3364,RESELLER,
cbsnews.com,appnexus.com,3552,DIRECT,
cbsnews.com,appnexus.com,564,RESELLER,
cbsnews.com,appnexus.com,6932,DIRECT,
cbsnews.com,appnexus.com,7118,RESELLER,
cbsnews.com,appnexus.com,7556,RESELLER,
cbsnews.com,bidfluence.com,224d8f79-dc97-4d56-8cbd-c79f32e57111,RESELLER,
cbsnews.com,bidfluence.com,68e6d75a-8355-4715-a10d-4cdac15190bc,RESELLER,
cbsnews.com,bidfluence.com,f7232b14-f7af-4936-875b-7438aa6a401d,DIRECT,
cbsnews.com,bidtellect.com,1376,DIRECT,
cbsnews.com,contextweb.com,557820,RESELLER,
cbsnews.com,contextweb.com,560118,RESELLER,
cbsnews.com,contextweb.com,560621,RESELLER,
cbsnews.com,contextweb.com,560653,RESELLER,
cbsnews.com,contextweb.com,560854,RESELLER,
cbsnews.com,criteo.com,3450,RESELLER,
cbsnews.com,emxdgt.com,20,RESELLER,
cbsnews.com,facebook.com,332077373815647,DIRECT,
cbsnews.com,google.com,pub-0942427266003794,RESELLER,f08c47fec0942fa0
cbsnews.com,google.com,pub-1011508009856018,RESELLER,f08c47fec0942fa0
cbsnews.com,google.com,pub-1066013786354051,RESELLER,f08c47fec0942fa0
cbsnews.com,google.com,pub-1991679624331369,DIRECT,f08c47fec0942fa0
cbsnews.com,google.com,pub-2679103605715789,DIRECT,f08c47fec0942fa0
cbsnews.com,google.com,pub-2846699686180177,DIRECT,f08c47fec0942fa0
cbsnews.com,google.com,pub-6209086188495781,DIRECT,f08c47fec0942fa0
cbsnews.com,google.com,pub-6694481294649483,RESELLER,f08c47fec0942fa0
cbsnews.com,google.com,pub-6949480713202456,RESELLER,f08c47fec0942fa0
cbsnews.com,google.com,pub-9557089510405422,RESELLER,f08c47fec0942fa0
cbsnews.com,gumgum.com,12222,DIRECT,ffdef49475d318a9
cbsnews.com,imonomy.com,993,DIRECT,14567722759
cbsnews.com,indexexchange.com,183728,DIRECT,
cbsnews.com,indexexchange.com,183756,RESELLER,
cbsnews.com,indexexchange.com,184081,RESELLER,
cbsnews.com,indexexchange.com,184216,DIRECT,
cbsnews.com,indexexchange.com,184315,RESELLER,
cbsnews.com,indexexchange.com,184601,RESELLER,
cbsnews.com,indexexchange.com,184665,RESELLER,
cbsnews.com,indexexchange.com,184819,DIRECT,
cbsnews.com,indexexchange.com,184914,RESELLER,
cbsnews.com,indexexchange.com,185506,RESELLER,
cbsnews.com,kargo.com,109,DIRECT,
cbsnews.com,liveintent.com,2158,DIRECT,
cbsnews.com,lkqd.com,293,RESELLER,
cbsnews.com,lkqd.net,293,RESELLER,
cbsnews.com,loopme.com,5689,DIRECT,
cbsnews.com,loopme.com,9328,DIRECT,
cbsnews.com,openx.com,537102524,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537103367,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537116744,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537116751,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537117145,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537117297,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537117365,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537117488,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537117497,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537118048,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537119311,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537120563,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,537123174,DIRECT,6a698e2ec38604c6
cbsnews.com,openx.com,537140038,DIRECT,6a698e2ec38604c6
cbsnews.com,openx.com,537143781,DIRECT,6a698e2ec38604c6
cbsnews.com,openx.com,537147077,DIRECT,6a698e2ec38604c6
cbsnews.com,openx.com,537150004,RESELLER,6a698e2ec38604c6
cbsnews.com,openx.com,539022633,DIRECT,6a698e2ec38604c6
cbsnews.com,openx.com,539045885,RESELLER,6a698e2ec38604c6
cbsnews.com,pubmatic.com,118367,RESELLER,5d62403b186f2ace
cbsnews.com,pubmatic.com,156307,RESELLER,5d62403b186f2ace
cbsnews.com,pubmatic.com,95054,RESELLER,5d62403b186f2ace
cbsnews.com,rubiconproject.com,10970,DIRECT,0bfd66d529a55807
cbsnews.com,rubiconproject.com,14904,RESELLER,0bfd66d529a55807
cbsnews.com,rubiconproject.com,15380,RESELLER,0bfd66d529a55807
cbsnews.com,rubiconproject.com,16414,RESELLER,0bfd66d529a55807
cbsnews.com,rubiconproject.com,16698,RESELLER,0bfd66d529a55807
cbsnews.com,rubiconproject.com,9818,DIRECT,0bfd66d529a55807
cbsnews.com,sharethrough.com,2ac18247,DIRECT,
cbsnews.com,smartstream.tv,5141,DIRECT,
cbsnews.com,sonobi.com,db8cebe31a,DIRECT,
cbsnews.com,sonobi.com,e315a43aa9,RESELLER,
cbsnews.com,sonobi.com,e55fb5d7c2,RESELLER,
cbsnews.com,spotx.tv,108933,RESELLER,7842df1d2fe2db34
cbsnews.com,spotx.tv,139883,RESELLER,7842df1d2fe2db34
cbsnews.com,spotx.tv,71451,RESELLER,7842df1d2fe2db34
cbsnews.com,spotx.tv,78699,DIRECT,7842df1d2fe2db34
cbsnews.com,spotxchange.com,108933,RESELLER,7842df1d2fe2db34
cbsnews.com,spotxchange.com,139883,RESELLER,7842df1d2fe2db34
cbsnews.com,spotxchange.com,71451,RESELLER,7842df1d2fe2db34
cbsnews.com,spotxchange.com,78699,DIRECT,7842df1d2fe2db34
cbsnews.com,switch.com,123,RESELLER,
cbsnews.com,taboola.com,1038583,DIRECT,c228e6794e811952
cbsnews.com,teads.tv,10288,DIRECT,15a9c44f6d26cbe1
cbsnews.com,teads.tv,5640,DIRECT,15a9c44f6d26cbe1
cbsnews.com,technorati.com,81401,RESELLER,
cbsnews.com,tidaltv.com,20176,DIRECT,
cbsnews.com,tidaltv.com,20177,DIRECT,
cbsnews.com,tremorhub.com,z87wm,RESELLER,1a4e959a1b50034a
cbsnews.com,trustx.org,34,DIRECT,
cbsnews.com,vidazoo.com,54332548,DIRECT,
cbsnews.com,videoflare.com,3337,DIRECT,
cbsnews.com,yahoo.com,1095500,DIRECT,
cbsnews.com,yahoo.com,11,DIRECT,
cbsnews.com,yieldmo.com,1377500573706075030,DIRECT,
cbsnews.com,yume.com,993,DIRECT,
cnet.com,33across.com,33,DIRECT,
cnet.com,360yield.com,185,RESELLER,
cnet.com,adtech.com,10947,RESELLER,
cnet.com,adtech.com,9928,DIRECT,
cnet.com,adtech.com,9993,RESELLER,
cnet.com,advertising.com,8603,RESELLER,
cnet.com,aolcloud.net,10947,RESELLER,
cnet.com,aolcloud.net,9928,DIRECT,
cnet.com,aolcloud.net,9993,RESELLER,
cnet.com,appnexus.com,1001,RESELLER,
cnet.com,appnexus.com,1019,RESELLER,
cnet.com,appnexus.com,1356,RESELLER,
cnet.com,appnexus.com,1613,RESELLER,
cnet.com,appnexus.com,2703,RESELLER,
cnet.com,appnexus.com,3135,RESELLER,
cnet.com,appnexus.com,3364,RESELLER,
cnet.com,appnexus.com,3552,DIRECT,
cnet.com,appnexus.com,564,RESELLER,
cnet.com,appnexus.com,6932,DIRECT,
cnet.com,appnexus.com,7118,RESELLER,
cnet.com,appnexus.com,7556,RESELLER,
cnet.com,bidfluence.com,224d8f79-dc97-4d56-8cbd-c79f32e57111,RESELLER,
cnet.com,bidfluence.com,68e6d75a-8355-4715-a10d-4cdac15190bc,RESELLER,
cnet.com,bidfluence.com,f7232b14-f7af-4936-875b-7438aa6a401d,DIRECT,
cnet.com,bidtellect.com,1376,DIRECT,
cnet.com,contextweb.com,557820,RESELLER,
cnet.com,contextweb.com,560118,RESELLER,
cnet.com,contextweb.com,560621,RESELLER,
cnet.com,contextweb.com,560653,RESELLER,
cnet.com,contextweb.com,560854,RESELLER,
cnet.com,criteo.com,3450,RESELLER,
cnet.com,emxdgt.com,20,RESELLER,
cnet.com,facebook.com,1232098256812859,DIRECT,
cnet.com,fyber.com,1a12a7e3f84fe560ccf95a3a73043abb,RESELLER,
cnet.com,fyber.com,ad9de41d28d494354b23133f26f83122,RESELLER,
cnet.com,google.com,pub-0942427266003794,RESELLER,f08c47fec0942fa0
cnet.com,google.com,pub-1011508009856018,RESELLER,f08c47fec0942fa0
cnet.com,google.com,pub-1066013786354051,RESELLER,f08c47fec0942fa0
cnet.com,google.com,pub-1991679624331369,DIRECT,f08c47fec0942fa0
cnet.com,google.com,pub-2679103605715789,DIRECT,f08c47fec0942fa0
cnet.com,google.com,pub-2846699686180177,DIRECT,f08c47fec0942fa0
cnet.com,google.com,pub-6209086188495781,DIRECT,f08c47fec0942fa0
cnet.com,google.com,pub-6694481294649483,RESELLER,f08c47fec0942fa0
cnet.com,google.com,pub-6949480713202456,RESELLER,f08c47fec0942fa0
cnet.com,google.com,pub-9557089510405422,RESELLER,f08c47fec0942fa0
cnet.com,indexexchange.com,183728,DIRECT,
cnet.com,indexexchange.com,183756,RESELLER,
cnet.com,indexexchange.com,184081,RESELLER,
cnet.com,indexexchange.com,184216,DIRECT,
cnet.com,indexexchange.com,184315,RESELLER,
cnet.com,indexexchange.com,184601,RESELLER,
cnet.com,indexexchange.com,184665,RESELLER,
cnet.com,indexexchange.com,184819,DIRECT,
cnet.com,indexexchange.com,184914,RESELLER,
cnet.com,indexexchange.com,185506,RESELLER,
cnet.com,kargo.com,109,DIRECT,
cnet.com,kargo.com,1234,DIRECT,
cnet.com,liveintent.com,895,DIRECT,
cnet.com,lkqd.com,293,RESELLER,
cnet.com,lkqd.net,293,RESELLER,
cnet.com,loopme.com,5689,DIRECT,
cnet.com,loopme.com,9328,DIRECT,
cnet.com,openx.com,537102524,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537103367,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537116744,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537116751,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537117145,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537117297,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537117365,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537117488,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537117497,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537118048,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537119311,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537120563,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,537123174,DIRECT,6a698e2ec38604c6
cnet.com,openx.com,537140038,DIRECT,6a698e2ec38604c6
cnet.com,openx.com,537143781,DIRECT,6a698e2ec38604c6
cnet.com,openx.com,537147077,DIRECT,6a698e2ec38604c6
cnet.com,openx.com,537150004,RESELLER,6a698e2ec38604c6
cnet.com,openx.com,539022633,DIRECT,6a698e2ec38604c6
cnet.com,openx.com,539045885,RESELLER,6a698e2ec38604c6
cnet.com,pubmatic.com,118367,RESELLER,5d62403b186f2ace
cnet.com,pubmatic.com,156307,RESELLER,5d62403b186f2ace
cnet.com,pubmatic.com,95054,RESELLER,5d62403b186f2ace
cnet.com,rubiconproject.com,10970,DIRECT,0bfd66d529a55807
cnet.com,rubiconproject.com,14904,RESELLER,0bfd66d529a55807
cnet.com,rubiconproject.com,15380,RESELLER,0bfd66d529a55807
cnet.com,rubiconproject.com,16414,RESELLER,0bfd66d529a55807
cnet.com,rubiconproject.com,16698,RESELLER,0bfd66d529a55807
cnet.com,rubiconproject.com,9818,DIRECT,0bfd66d529a55807
cnet.com,sharethrough.com,2ac18247,DIRECT,
cnet.com,smartstream.tv,5139,DIRECT,
cnet.com,sonobi.com,b32c22bc6f,DIRECT,
cnet.com,sonobi.com,e315a43aa9,RESELLER,
cnet.com,sonobi.com,e55fb5d7c2,RESELLER,
cnet.com,spotx.tv,108933,RESELLER,7842df1d2fe2db34
cnet.com,spotx.tv,139883,RESELLER,7842df1d2fe2db34
cnet.com,spotx.tv,71451,RESELLER,7842df1d2fe2db34
cnet.com,spotx.tv,78699,DIRECT,7842df1d2fe2db34
cnet.com,spotxchange.com,108933,RESELLER,7842df1d2fe2db34
cnet.com,spotxchange.com,139883,RESELLER,7842df1d2fe2db34
cnet.com,spotxchange.com,71451,RESELLER,7842df1d2fe2db34
cnet.com,spotxchange.com,78699,DIRECT,7842df1d2fe2db34
cnet.com,switch.com,123,RESELLER,
cnet.com,taboola.com,1038582,DIRECT,c228e6794e811952
cnet.com,taboola.com,1054595,DIRECT,c228e6794e811952
cnet.com,teads.tv,10288,DIRECT,15a9c44f6d26cbe1
cnet.com,teads.tv,5640,DIRECT,15a9c44f6d26cbe1
cnet.com,technorati.com,81401,RESELLER,
cnet.com,tidaltv.com,20176,DIRECT,
cnet.com,tidaltv.com,20177,DIRECT,
cnet.com,tremorhub.com,z87wm,RESELLER,1a4e959a1b50034a
cnet.com,trustx.org,34,DIRECT,
cnet.com,vidazoo.com,54332548,DIRECT,
cnet.com,videoflare.com,3337,DIRECT,
cnet.com,yahoo.com,1095500,DIRECT,
cnet.com,yahoo.com,11,DIRECT,
cnet.com,yieldmo.com,1377496609040219025,DIRECT,
cnet.com,yume.com,993,DIRECT,
daily.co.jp,google.com,pub-3310145435147861,DIRECT,f08c47fec0942fa0
daily.co.jp,google.com,pub-8987938390300733,DIRECT,f08c47fec0942fa0
daily.co.jp,rubiconproject.com,12426,DIRECT,0bfd66d529a55807
daily.co.jp,rubiconproject.com,14032,RESELLER,0bfd66d529a55807
daily.co.jp,rubiconproject.com,12498,RESELLER,0bfd66d529a55807
daily.co.jp,openx.com,67345,RESELLER,6a698e2ec38604c6
daily.co.jp,openx.com,537147392,RESELLER,6a698e2ec38604c6
daily.co.jp,impact-ad.jp,1629,DIRECT,
daily.co.jp,impact-ad.jp,2873,DIRECT,
daily.co.jp,impact-ad.jp,2893,DIRECT,
daily.co.jp,impact-ad.jp,3602,DIRECT,
daily.co.jp,google.com,pub-4094152962392845,RESELLER,
daily.co.jp,openx.com,128293,RESELLER,
daily.co.jp,openx.com,128833,RESELLER,
daily.co.jp,openx.com,537119985,RESELLER,
daily.co.jp,rubiconproject.com,14486,RESELLER,
daily.co.jp,appnexus.com,7702,RESELLER,
daily.co.jp,adtech.com,9670,RESELLER,
daily.co.jp,aolcloud.net,9670,RESELLER,
daily.co.jp,advertising.com,14558,RESELLER,
daily.co.jp,adingo.jp,9771,DIRECT,
daily.co.jp,gmossp-sp.jp,2000353,DIRECT,
daily.co.jp,teads.tv,10818,DIRECT,15a9c44f6d26cbe1
daily.co.jp,teads.tv,12406,DIRECT,15a9c44f6d26cbe1
daily.co.jp,aps.amazon.com,3483,DIRECT,
daily.co.jp,ad-stir.com,1727,DIRECT,
daily.co.jp,microad.co.jp,9919,DIRECT,
daily.co.jp,openx.com,69353,RESELLER,
daily.co.jp,openx.com,113534,RESELLER,
daily.co.jp,openx.com,113178,RESELLER,
daily.co.jp,openx.com,539294045,RESELLER,
daily.co.jp,ad-stir.com,1757,RESELLER,
daily.co.jp,gmossp.jp,2000505,RESELLER,
daily.co.jp,proparm.jp,1811,RESELLER,
daily.co.jp,proparm.jp,1022,DIRECT,
daily.co.jp,ad-generation.jp,9168,RESELLER,
daily.co.jp,rubiconproject.com,12498,RESELLER,0bfd66d529a55807
daily.co.jp,ad-stir.com,5196,RESELLER,
daily.co.jp,adingo.jp,17496,RESELLER,
daily.co.jp,adtech.com,9623,DIRECT,
daily.co.jp,aolcloud.net,9623,DIRECT,
dailymail.co.uk,c.amazon-adsystem.com,4050,DIRECT,
dailymail.co.uk,c.amazon-adsystem.com,3065,DIRECT,
dailymail.co.uk,33across.com,33,DIRECT,
dailymail.co.uk,adtech.com,9993,RESELLER,
dailymail.co.uk,aolcloud.net,9993,RESELLER,
dailymail.co.uk,appnexus.com,1001,RESELLER,
dailymail.co.uk,appnexus.com,1180,DIRECT,
dailymail.co.uk,appnexus.com,1908,RESELLER,
dailymail.co.uk,appnexus.com,3135,RESELLER,
dailymail.co.uk,appnexus.com,584489,DIRECT,
dailymail.co.uk,appnexus.com,3246,DIRECT,
dailymail.co.uk,appnexus.com,3396,DIRECT,
dailymail.co.uk,appnexus.com,677551,DIRECT,
dailymail.co.uk,appnexus.com,677748,DIRECT,
dailymail.co.uk,appnexus.com,3395,DIRECT,
dailymail.co.uk,appnexus.com,994,RESELLER,
dailymail.co.uk,appnexus.com,997,RESELLER,
dailymail.co.uk,appnexus.com,3364,RESELLER,
dailymail.co.uk,apps.pubmatic.com,156307,RESELLER,
dailymail.co.uk,brightroll.com,6836204,RESELLER,
dailymail.co.uk,contextweb.com,560574,RESELLER,
dailymail.co.uk,contextweb.com,560382,RESELLER,
dailymail.co.uk,converge-digital.com,223,DIRECT,
dailymail.co.uk,districtm.io,100621,DIRECT,
dailymail.co.uk,facebook.com,1277831165666996,DIRECT,
dailymail.co.uk,facebook.com,164354683745654,DIRECT,
dailymail.co.uk,facebook.com,1711736575716558,DIRECT,
dailymail.co.uk,facebook.com,184146485263280,DIRECT,
dailymail.co.uk,facebook.com,1854371214882531,DIRECT,
dailymail.co.uk,facebook.com,547880618750071,DIRECT,
dailymail.co.uk,facebook.com,635165436682894,DIRECT,
dailymail.co.uk,freewheel.tv,52217,RESELLER,
dailymail.co.uk,freewheel.tv,317921,RESELLER,
dailymail.co.uk,freewheel.tv,152801,RESELLER,
dailymail.co.uk,freewheel.tv,52225,RESELLER,
